행정동,도로명주소,지번주소,위도,경도,데이터기준일자
신월1동,서울특별시 양천구 곰달래로1길54,서울특별시 양천구 신월1동 104-15,37.5341029,126.8305958,2024-09-13
신월1동,서울특별시 양천구 월정로15길23-1,서울특별시 양천구 신월1동 233-9,37.5285276,126.8375838,2024-09-13
신월1동,서울특별시 양천구 곰달래로1길58,서울특별시 양천구 신월1동 140-19,37.53436288,126.8304321,2024-09-13
신월1동,서울특별시 양천구 곰달래로6길38,서울특별시 양천구 신월1동 218-46,37.52672516,126.8365474,2024-09-13
신월1동,서울특별시 양천구 남부순환로65길6,서울특별시 양천구 신월1동 217-2,37.52745317,126.8344116,2024-09-13
신월2동,서울특별시 양천구 중앙로53길25,서울특별시 양천구 신월2동 478-1,37.52538871,126.8469039,2024-09-13
신월2동,서울특별시 양천구 오목로15길32-7,서울특별시 양천구 신월2동 467-5,37.52595201,126.846205,2024-09-13
신월2동,서울특별시 양천구 중앙로53길22-10,서울특별시 양천구 신월2동 469-2,37.52625948,126.8472856,2024-09-13
신월2동,서울특별시 양천구 중앙로53길34,서울특별시 양천구 신월2동 468-4,37.52559157,126.8461107,2024-09-13
신월2동,서울특별시 양천구 오목로15길22,서울특별시 양천구 신월2동 480-18,37.5250001,126.8459315,2024-09-13
신월2동,서울특별시 양천구 오목로15길20,서울특별시 양천구 신월2동 480-6,37.52466987,126.8459915,2024-09-13
신월2동,서울특별시 양천구 오목로13길16,서울특별시 양천구 신월2동 481-10,37.52423662,126.8455353,2024-09-13
신월2동,서울특별시 양천구 중앙로51길51,서울특별시 양천구 신월2동 488-18,37.52381318,126.8445953,2024-09-13
신월2동,서울특별시 양천구 중앙로51길53,서울특별시 양천구 신월2동 488-8,37.52379243,126.8444399,2024-09-13
신월2동,서울특별시 양천구 중앙로57길49,서울특별시 양천구 신월2동 460-2,37.52623009,126.843626,2024-09-13
신월2동,서울특별시 양천구 중앙로55길54-1,서울특별시 양천구 신월2동 460-33,37.5260472,126.8434273,2024-09-13
신월2동,서울특별시 양천구 중앙로55길50-1,서울특별시 양천구 신월2동 460-29,37.52600801,126.843703,2024-09-13
신월2동,서울특별시 양천구 오목로13길36,서울특별시 양천구 신월2동 466-1,37.52602106,126.844995,2024-09-13
신월2동,서울특별시 양천구 중앙로55길32,서울특별시 양천구 신월2동 458-3,37.52646029,126.8456082,2024-09-13
신월2동,서울특별시 양천구 중앙로55길30,서울특별시 양천구 신월2동 458-8,37.52652441,126.8460614,2024-09-13
신월2동,서울특별시 양천구 오목로11길17,서울특별시 양천구 신월2동 487-8,37.52419583,126.8444569,2024-09-13
신월2동,서울특별시 양천구 오목로11길17-15,서울특별시 양천구 신월2동 487-2,37.52397888,126.8431042,2024-09-13
신월2동,서울특별시 양천구 오목로9길19,서울특별시 양천구 신월2동 446-5,37.52392557,126.8425864,2024-09-13
신월2동,서울특별시 양천구 중앙로55길24,서울특별시 양천구 신월2동 457-9,37.52652052,126.8467459,2024-09-13
신월2동,서울특별시 양천구 중앙로55길22,서울특별시 양천구 신월2동 457-7,37.52657411,126.8470065,2024-09-13
신월2동,서울특별시 양천구 중앙로55길9,서울특별시 양천구 신월2동 470-14,37.52654828,126.8481449,2024-09-13
신월2동,서울특별시 양천구 중앙로51길30,서울특별시 양천구 신월2동 478-19,37.52448295,126.8471259,2024-09-13
신월2동,서울특별시 양천구 중앙로51길26-2,서울특별시 양천구 신월2동 477-12,37.52481781,126.8478611,2024-09-13
신월2동,서울특별시 양천구 오목로101,서울특별시 양천구 신월2동 495-1,37.52423449,126.8478515,2024-09-13
신월2동,서울특별시 양천구 중앙로51길26-10,서울특별시 양천구 신월2동 477-3,37.52528194,126.8478792,2024-09-13
신월2동,서울특별시 양천구 중앙로55길16,서울특별시 양천구 신월2동 457-15,37.52664519,126.847485,2024-09-13
신월2동,서울특별시 양천구 중앙로53길12-13,서울특별시 양천구 신월2동 470-19,37.52631737,126.8482318,2024-09-13
신월2동,서울특별시 양천구 중앙로53길12,서울특별시 양천구 신월2동 473-11,37.52590606,126.848511,2024-09-13
신월2동,서울특별시 양천구 중앙로53길5,서울특별시 양천구 신월2동 475,37.5258113,126.8490877,2024-09-13
신월2동,서울특별시 양천구 중앙로51길6,서울특별시 양천구 신월2동 474-9,37.52508476,126.8496075,2024-09-13
신월2동,서울특별시 양천구 중앙로51길34,서울특별시 양천구 신월2동 479-25,37.5244312,126.8466838,2024-09-13
신월2동,서울특별시 양천구 오목로81,서울특별시 양천구 신월2동 493-17,37.52321323,126.8466185,2024-09-13
신월2동,서울특별시 양천구 오목로19길1,서울특별시 양천구 신월2동 494-8,37.52342819,126.8470865,2024-09-13
신월2동,서울특별시 양천구 중앙로57길2,서울특별시 양천구 신월2동 455-10,37.52730312,126.8486241,2024-09-13
신월2동,서울특별시 양천구 중앙로311,서울특별시 양천구 신월2동 500-21,37.52381474,126.8506999,2024-09-13
신월2동,서울특별시 양천구 오목로104,서울특별시 양천구 신월2동 505-4,37.52345235,126.849059,2024-09-13
신월2동,서울특별시 양천구 오목로100,서울특별시 양천구 신월2동 505-1,37.52335583,126.8486222,2024-09-13
신월2동,서울특별시 양천구 오목로90,서울특별시 양천구 신월2동 506-1,37.5230657,126.8478478,2024-09-13
신월2동,서울특별시 양천구 오목로88,서울특별시 양천구 신월2동 507-3,37.52288364,126.8472388,2024-09-13
신월2동,서울특별시 양천구 오목로72-2,서울특별시 양천구 신월2동 509-5,37.52240795,126.845331,2024-09-13
신월2동,서울특별시 양천구 오목로10길7-3,서울특별시 양천구 신월2동 510-4,37.52201713,126.8444637,2024-09-13
신월2동,서울특별시 양천구 신월로27길36,서울특별시 양천구 신월2동 513-6,37.52127794,126.8442542,2024-09-13
신월2동,서울특별시 양천구 오목로76-2,서울특별시 양천구 신월2동 1049,37.52203648,126.8454817,2024-09-13
신월3동,서울특별시 양천구 남부순환로64길37-9,서울특별시 양천구 신월3동 207-70,37.52603858,126.8332494,2024-09-13
신월3동,서울특별시 양천구 남부순환로64길37-3,서울특별시 양천구 신월3동 207-88,37.52567406,126.8329506,2024-09-13
신월3동,서울특별시 양천구 남부순환로64길29,서울특별시 양천구 신월3동 207-54,37.52577111,126.8328316,2024-09-13
신월3동,서울특별시 양천구 남부순환로64길27,서울특별시 양천구 신월3동 207-28,37.52653657,126.8329956,2024-09-13
신월3동,서울특별시 양천구 남부순환로64길23-1,서울특별시 양천구 신월3동 207-27,37.52677377,126.8331007,2024-09-13
신월3동,서울특별시 양천구 남부순환로442,서울특별시 양천구 신월3동 206-1,37.52826247,126.8329564,2024-09-13
신월3동,서울특별시 양천구 남부순환로58길41,서울특별시 양천구 신월3동 205-39,37.52922361,126.8319719,2024-09-13
신월3동,서울특별시 양천구 남부순환로58길31-19,서울특별시 양천구 신월3동 205-31,37.52938822,126.8318459,2024-09-13
신월3동,서울특별시 양천구 남부순환로58길27,서울특별시 양천구 신월3동 205-15,37.52969364,126.8311967,2024-09-13
신월3동,서울특별시 양천구 남부순환로58길10,서울특별시 양천구 신월3동 198-11,37.53122637,126.8305344,2024-09-13
신월3동,서울특별시 양천구 남부순환로60길8,서울특별시 양천구 신월3동 198-16,37.53091322,126.8299949,2024-09-13
신월3동,서울특별시 양천구 남부순환로62길32,서울특별시 양천구 신월3동 201-15,37.53037088,126.8280451,2024-09-13
신월3동,서울특별시 양천구 남부순환로58길22,서울특별시 양천구 신월3동 203-21,37.53012963,126.8308792,2024-09-13
신월3동,서울특별시 양천구 남부순환로60길2-1,서울특별시 양천구 신월3동 198-19,37.5311371,126.8304199,2024-09-13
신월3동,서울특별시 양천구 남부순환로56가길13,서울특별시 양천구 신월3동 198-22,37.53126347,126.8302048,2024-09-13
신월3동,서울특별시 양천구 남부순환로56가길1,서울특별시 양천구 신월3동 198-38,37.53237636,126.8297504,2024-09-13
신월3동,서울특별시 양천구 남부순환로56가길1,서울특별시 양천구 신월3동 198-38,37.53237636,126.8297504,2024-09-13
신월3동,서울특별시 양천구 남부순환로56가길1,서울특별시 양천구 신월3동 198-38,37.53237636,126.8297504,2024-09-13
신월3동,서울특별시 양천구 남부순환로54길36-1,서울특별시 양천구 신월3동 171-10,37.53192893,126.8277608,2024-09-13
신월3동,서울특별시 양천구 가로공원로58길35-1,서울특별시 양천구 신월3동 187-1,37.53158988,126.8253074,2024-09-13
신월3동,서울특별시 양천구 가로공원로58길13,서울특별시 양천구 신월3동 153-33,37.53368526,126.8247737,2024-09-13
신월3동,서울특별시 양천구 가로공원로60가길15,서울특별시 양천구 신월3동 157-20,37.53453252,126.8266332,2024-09-13
신월3동,서울특별시 양천구 가로공원로56길5,서울특별시 양천구 신월3동 151-26,37.53480909,126.8234494,2024-09-13
신월3동,서울특별시 양천구 가로공원로56길1,서울특별시 양천구 신월3동 151-29,37.53484711,126.8231438,2024-09-13
신월3동,서울특별시 양천구 가로공원로66,서울특별시 양천구 신월3동 151-1,37.53496002,126.8232137,2024-09-13
신월3동,서울특별시 양천구 남부순환로54길9,서울특별시 양천구 신월3동 170-1,37.53319959,126.8288634,2024-09-13
신월3동,서울특별시 양천구 남부순환로54길5,서울특별시 양천구 신월3동 167-5,37.53363175,126.8290822,2024-09-13
신월3동,서울특별시 양천구 남부순환로54길2,서울특별시 양천구 신월3동 166-14,37.53389209,126.8289848,2024-09-13
신월3동,서울특별시 양천구 남부순환로48길2,서울특별시 양천구 신월3동 162-32,37.53424425,126.8283947,2024-09-13
신월3동,서울특별시 양천구 남부순환로46길2-1,서울특별시 양천구 신월3동 161-24,37.53448115,126.8282327,2024-09-13
신월4동,서울특별시 양천구 월정로63,서울특별시 양천구 신월4동 427-17,37.52521214,126.8410595,2024-09-13
신월4동,서울특별시 양천구 오목로7길32,서울특별시 양천구 신월4동 1084,37.52477288,126.8410529,2024-09-13
신월4동,서울특별시 양천구 월정로9길11-2,서울특별시 양천구 신월4동 425-7,37.52496856,126.8400952,2024-09-13
신월4동,서울특별시 양천구 월정로7길10,서울특별시 양천구 신월4동 425-5,37.5243584,126.8404307,2024-09-13
신월4동,서울특별시 양천구 오목로3길12,서울특별시 양천구 신월4동 433-8,37.52268815,126.8397831,2024-09-13
신월4동,서울특별시 양천구 오목로3길16,서울특별시 양천구 신월4동 433-6,37.52290856,126.839401,2024-09-13
신월4동,서울특별시 양천구 오목로3길32,서울특별시 양천구 신월4동 422-7,37.52411888,126.8386111,2024-09-13
신월4동,서울특별시 양천구 오목로3길32,서울특별시 양천구 신월4동 422-7,37.52411888,126.8386111,2024-09-13
신월4동,서울특별시 양천구 월정로11길24,서울특별시 양천구 신월4동 411-11,37.52550017,126.8382591,2024-09-13
신월4동,서울특별시 양천구 월정로11길20,서울특별시 양천구 신월4동 411-10,37.5256185,126.8388058,2024-09-13
신월4동,서울특별시 양천구 월정로11길16,서울특별시 양천구 신월4동 411-7,37.52561368,126.8390391,2024-09-13
신월4동,서울특별시 양천구 월정로11길14,서울특별시 양천구 신월4동 412-2,37.52570102,126.8393886,2024-09-13
신월4동,서울특별시 양천구 월정로11길5,서울특별시 양천구 신월4동 413-19,37.525608,126.8403618,2024-09-13
신월4동,서울특별시 양천구 국회대로50,서울특별시 양천구 신월4동 412-7,37.52608821,126.8404809,2024-09-13
신월4동,서울특별시 양천구 오목로5길38,서울특별시 양천구 신월4동 413-13,37.52510172,126.839694,2024-09-13
신월4동,서울특별시 양천구 오목로5길42,서울특별시 양천구 신월4동 413-1,37.5255061,126.8396291,2024-09-13
신월4동,서울특별시 양천구 남부순환로67길10,서울특별시 양천구 신월4동 419-2,37.52391881,126.837196,2024-09-13
신월4동,서울특별시 양천구 남부순환로67길2,서울특별시 양천구 신월4동 418-2,37.52369675,126.8367022,2024-09-13
신월4동,서울특별시 양천구 오목로1길35,서울특별시 양천구 신월4동 1068,37.52401716,126.8364541,2024-09-13
신월4동,서울특별시 양천구 남부순환로497,서울특별시 양천구 신월4동 410-26,37.52420449,126.8362698,2024-09-13
신월4동,서울특별시 양천구 남부순환로497,서울특별시 양천구 신월4동 410-26,37.52420449,126.8362698,2024-09-13
신월4동,서울특별시 양천구 남부순환로495,서울특별시 양천구 신월4동 410-15,37.52446803,126.8363933,2024-09-13
신월4동,서울특별시 양천구 오목로3길29,서울특별시 양천구 신월4동 421-6,37.52391349,126.8381793,2024-09-13
신월4동,서울특별시 양천구 오목로3길23,서울특별시 양천구 신월4동 421-12,37.52347765,126.8386247,2024-09-13
신월4동,서울특별시 양천구 오목로3길16-1,서울특별시 양천구 신월4동 433-9,37.52307139,126.8392809,2024-09-13
신월4동,서울특별시 양천구 오목로3길5-11,서울특별시 양천구 신월4동 439-19,37.52166051,126.8389505,2024-09-13
신월4동,서울특별시 양천구 오목로3길5-7,서울특별시 양천구 신월4동 439-15,37.52172298,126.83924,2024-09-13
신월4동,서울특별시 양천구 오목로3길5-2,서울특별시 양천구 신월4동 440-15,37.52195332,126.8393409,2024-09-13
신월4동,서울특별시 양천구 오목로3길3,서울특별시 양천구 신월4동 439-25,37.52184351,126.839619,2024-09-13
신월4동,서울특별시 양천구 오목로1길17-1,서울특별시 양천구 신월4동 437-3,37.5226604,126.8374055,2024-09-13
신월4동,서울특별시 양천구 오목로1길51,서울특별시 양천구 신월4동 410-16,37.52521403,126.8370253,2024-09-13
신월4동,서울특별시 양천구 오목로3길5,서울특별시 양천구 신월4동 440-9,37.52205307,126.839474,2024-09-13
신월4동,서울특별시 양천구 월정로11,서울특별시 양천구 신월4동 534-3,37.52090554,126.8434907,2024-09-13
신월4동,서울특별시 양천구 오목로4길25,서울특별시 양천구 신월4동 516-6,37.52129629,126.8424021,2024-09-13
신월4동,서울특별시 양천구 오목로4길11,서울특별시 양천구 신월4동 519-11,37.52099976,126.8409826,2024-09-13
신월4동,서울특별시 양천구 오목로4길5,서울특별시 양천구 신월4동 519-12,37.52113116,126.8405345,2024-09-13
신월4동,서울특별시 양천구 오목로28-16,서울특별시 양천구 신월4동 519-3,37.5212265,126.8412181,2024-09-13
신월4동,서울특별시 양천구 오목로34-1,서울특별시 양천구 신월4동 518-7,37.52148509,126.8415557,2024-09-13
신월4동,서울특별시 양천구 월정로21,서울특별시 양천구 신월4동 514-3,37.52153516,126.8432218,2024-09-13
신월4동,서울특별시 양천구 신월로19길7,서울특별시 양천구 신월4동 532-14,37.52041079,126.8432813,2024-09-13
신월4동,서울특별시 양천구 신월로19길9,서울특별시 양천구 신월4동 532-5,37.52033049,126.8429307,2024-09-13
신월4동,서울특별시 양천구 신월로15길20,서울특별시 양천구 신월4동 530-15,37.52023203,126.8417946,2024-09-13
신월4동,서울특별시 양천구 신월로15길22,서울특별시 양천구 신월4동 530-8,37.520435,126.841706,2024-09-13
신월4동,서울특별시 양천구 신월로15길13,서울특별시 양천구 신월4동 538-2,37.51957114,126.841592,2024-09-13
신월4동,서울특별시 양천구 신월로13길12,서울특별시 양천구 신월4동 538-5,37.51918542,126.8413882,2024-09-13
신월4동,서울특별시 양천구 신월로13길16,서울특별시 양천구 신월4동 538-1,37.51944136,126.8413646,2024-09-13
신월4동,서울특별시 양천구 신월로15길20,서울특별시 양천구 신월4동 530-15,37.52023203,126.8417946,2024-09-13
신월4동,서울특별시 양천구 신월로15길22,서울특별시 양천구 신월4동 530-8,37.520435,126.841706,2024-09-13
신월4동,서울특별시 양천구 신월동639,서울특별시 양천구 신월4동639,37.520832359678?,126.8418568,2024-09-13
신월4동,서울특별시 양천구 남부순환로73길15-9,서울특별시 양천구 신월4동 522-2,37.52080916,126.8398181,2024-09-13
신월4동,서울특별시 양천구 남부순환로73길15-1,서울특별시 양천구 신월4동 522-5,37.52040485,126.8399938,2024-09-13
신월4동,서울특별시 양천구 남부순환로73길7,서울특별시 양천구 신월4동 523-13,37.52004638,126.8391611,2024-09-13
신월4동,서울특별시 양천구 신월로9길24,서울특별시 양천구 신월4동 526-11,37.51944324,126.8394223,2024-09-13
신월4동,서울특별시 양천구 신월로9길20,서울특별시 양천구 신월4동 541-1,37.51908104,126.8396229,2024-09-13
신월4동,서울특별시 양천구 신월로9길15,서울특별시 양천구 신월4동 525-8,37.51873623,126.8394892,2024-09-13
신월4동,서울특별시 양천구 신월로9길15,서울특별시 양천구 신월4동 525-8,37.51873623,126.8394892,2024-09-13
신월4동,서울특별시 양천구 신월로9길12,서울특별시 양천구 신월4동 546-26,37.51834114,126.8398919,2024-09-13
신월4동,서울특별시 양천구 신월로11길14,서울특별시 양천구 신월4동 540-5,37.51869581,126.840316,2024-09-13
신월4동,서울특별시 양천구 남부순환로75길5,서울특별시 양천구 신월4동 527-4,37.51943519,126.8400588,2024-09-13
신월4동,서울특별시 양천구 신월로11길27,서울특별시 양천구 신월4동 526-5,37.51979391,126.8396194,2024-09-13
신월4동,서울특별시 양천구 남부순환로73길11,서울특별시 양천구 신월4동 523-15,37.52013854,126.8394851,2024-09-13
신월4동,서울특별시 양천구 신월로11길40-1,서울특별시 양천구 신월4동 520-18,37.52095382,126.8395264,2024-09-13
신월4동,서울특별시 양천구 오목로20,서울특별시 양천구 신월4동 520-8,37.5212923,126.8399051,2024-09-13
신월5동,서울특별시 양천구 남부순환로31길9,서울특별시 양천구 신월5동  54-3,37.53897178,126.82777,2024-09-13
신월5동,서울특별시 양천구 남부순환로31길12,서울특별시 양천구 신월5동 55-8,37.53872432,126.8279829,2024-09-13
신월5동,서울특별시 양천구 남부순환로31길30,서울특별시 양천구 신월5동  58-8,37.5387718,126.829914,2024-09-13
신월5동,서울특별시 양천구 화곡로10길12,서울특별시 양천구 신월5동  75-2,37.53828184,126.8309814,2024-09-13
신월5동,서울특별시 양천구 남부순환로33길37,서울특별시 양천구 신월5동  61-9,37.53848845,126.8314315,2024-09-13
신월5동,서울특별시 양천구 남부순환로33길17,서울특별시 양천구 신월5동 57-5,37.53823512,126.829194,2024-09-13
신월5동,서울특별시 양천구 남부순환로33길10,서울특별시 양천구 신월5동  79-2,37.53782243,126.8284901,2024-09-13
신월5동,서울특별시 양천구 화곡로4길29-12,서울특별시 양천구 신월5동 80-2,37.53703648,126.8292903,2024-09-13
신월5동,서울특별시 양천구 가로공원로67길6,서울특별시 양천구 신월5동  75-20,37.53694475,126.8307262,2024-09-13
신월5동,서울특별시 양천구 가로공원로67길16,서울특별시 양천구 신월5동  74-4,37.53799872,126.8305859,2024-09-13
신월5동,서울특별시 양천구 화곡로12길15-1,서울특별시 양천구 신월5동 72-18,37.53795966,126.8318782,2024-09-13
신월5동,서울특별시 양천구 화곡로12길23-1,서울특별시 양천구 신월5동 72-13,37.53754982,126.8318932,2024-09-13
신월5동,서울특별시 양천구 화곡로10길26,서울특별시 양천구 신월5동  75-15,37.53710382,126.831258,2024-09-13
신월5동,서울특별시 양천구 가로공원로149-1,서울특별시 양천구 신월5동  84-8,37.5368806,126.8326852,2024-09-13
신월5동,서울특별시 양천구 가로공원로69길7,서울특별시 양천구 신월5동  71-8,37.53719819,126.8322309,2024-09-13
신월5동,서울특별시 양천구 가로공원로69길22,서울특별시 양천구 신월5동 85-19,37.53786934,126.8331822,2024-09-13
신월5동,서울특별시 양천구 월정로36길3,서울특별시 양천구 신월5동  68-10,37.5379649,126.8338627,2024-09-13
신월5동,서울특별시 양천구 월정로36길8,서울특별시 양천구 신월5동 88-5,37.53814026,126.8343906,2024-09-13
신월5동,서울특별시 양천구 월정로38길4-2,서울특별시 양천구 신월5동  68-2,37.5385204,126.8336243,2024-09-13
신월5동,서울특별시 양천구 월정로40길10,서울특별시 양천구 신월5동 66-9,37.53918462,126.8338195,2024-09-13
신월5동,서울특별시 양천구 화곡로14길6,서울특별시 양천구 신월5동 66-1,37.53923172,126.8340598,2024-09-13
신월5동,서울특별시 양천구 월정로50길16-2,서울특별시 양천구 신월5동 18-11,37.54149819,126.8316517,2024-09-13
신월5동,서울특별시 양천구 월정로48길6,서울특별시 양천구 신월5동 20-2,37.54112726,126.8315903,2024-09-13
신월5동,서울특별시 양천구 월정로259-8,서울특별시 양천구 신월5동 17-4,37.54053348,126.830693,2024-09-13
신월5동,서울특별시 양천구 남부순환로29길45,서울특별시 양천구 신월5동  17-5,37.54019221,126.830715,2024-09-13
신월5동,서울특별시 양천구 월정로42길3,서울특별시 양천구 신월5동 22-3,37.54024643,126.8325314,2024-09-13
신월5동,서울특별시 양천구 월정로42길9,서울특별시 양천구 신월5동 22-29,37.54045926,126.8333048,2024-09-13
신월5동,서울특별시 양천구 월정로46길10,서울특별시 양천구 신월5동  22-17,37.54068285,126.833088,2024-09-13
신월5동,서울특별시 양천구 월정로46길8,서울특별시 양천구 신월5동  22-14,37.5406251,126.832649,2024-09-13
신월5동,서울특별시 양천구 화곡로3가길11-1,서울특별시 양천구 신월5동 9-13,37.54185158,126.8287175,2024-09-13
신월5동,서울특별시 양천구 화곡로5길19,서울특별시 양천구 신월5동 13-2,37.54125944,126.8284018,2024-09-13
신월5동,서울특별시 양천구 화곡로3길20-3,서울특별시 양천구 신월5동 13-14,37.54117196,126.8275399,2024-09-13
신월5동,서울특별시 양천구 화곡로3길40,서울특별시 양천구 신월5동 10-1,37.54279496,126.8279356,2024-09-13
신월5동,서울특별시 양천구 월정로314,서울특별시 양천구 신월5동 6-1,37.54485613,126.8290801,2024-09-13
신월5동,서울특별시 양천구 화곡로3가길7-14,서울특별시 양천구 신월5동 9-21,37.54235223,126.8283845,2024-09-13
신월5동,서울특별시 양천구 남부순환로27길9-23,서울특별시 양천구 신월5동 11-14,37.54166912,126.8271063,2024-09-13
신월5동,서울특별시 양천구 남부순환로27길9-8,서울특별시 양천구 신월5동 12-9,37.54092027,126.8268389,2024-09-13
신월5동,서울특별시 양천구 남부순환로27길12-1,서울특별시 양천구 신월5동 29-16,37.54035855,126.8265657,2024-09-13
신월5동,서울특별시 양천구 남부순환로29길19,서울특별시 양천구 신월5동 16-13,37.54011341,126.8279393,2024-09-13
신월5동,서울특별시 양천구 화곡로5길11,서울특별시 양천구 신월5동 16-10,37.54048647,126.8280299,2024-09-13
신월5동,서울특별시 양천구 남부순환로293,서울특별시 양천구 신월5동 29-1,37.54037484,126.825633,2024-09-13
신월6동,서울특별시 양천구 신월로7길16,서울특별시 양천구 신월7동 984-2,37.51732433,126.8374295,2024-09-13
신월6동,서울특별시 양천구 남부순환로82길21,서울특별시 양천구 신월6동 1011-4,37.51530764,126.8375125,2024-09-13
신월6동,서울특별시 양천구 남부순환로80길21-1,서울특별시 양천구 신월6동 1005-6,37.51567603,126.8371623,2024-09-13
신월6동,서울특별시 양천구 남부순환로80길17,서울특별시 양천구 신월6동 1006-8,37.51582492,126.8377188,2024-09-13
신월6동,서울특별시 양천구 남부순환로614,서울특별시 양천구 신월6동 1015-7,37.51402902,126.8403478,2024-09-13
신월6동,서울특별시 양천구 남부순환로86길6,서울특별시 양천구 신월6동 1015-10,37.51395825,126.8401186,2024-09-13
신월6동,서울특별시 양천구 남부순환로82길9-1,서울특별시 양천구 신월6동 1013-1,37.51560648,126.8388779,2024-09-13
신월6동,서울특별시 양천구 남부순환로82길10,서울특별시 양천구 신월6동 1006-22,37.51589235,126.8384694,2024-09-13
신월6동,서울특별시 양천구 남부순환로82길14,서울특별시 양천구 신월6동 1006-12,37.51577049,126.8381043,2024-09-13
신월6동,서울특별시 양천구 남부순환로80길13,서울특별시 양천구 신월6동 1006-2,37.5159493,126.8381399,2024-09-13
신월6동,서울특별시 양천구 남부순환로82길5-3,서울특별시 양천구 신월6동 1014-15,37.51556704,126.8394195,2024-09-13
신월7동,서울특별시 양천구 지양로7길35,서울특별시 양천구 신월7동 957-7,37.51956917,126.8315094,2024-09-13
신월7동,서울특별시 양천구 지양로17길26,서울특별시 양천구 신월7동 331-45,37.5220773,126.8273944,2024-09-13
신월7동,서울특별시 양천구 지양로16길52,서울특별시 양천구 신월7동 965-8,37.52267084,126.8357705,2024-09-13
신월7동,서울특별시 양천구 지양로15길1,서울특별시 양천구 신월7동 912-13,37.52329437,126.831636,2024-09-13
신월7동,서울특별시 양천구 지양로16길3,서울특별시 양천구 신월7동 916-1,37.52446615,126.8315974,2024-09-13
신월7동,서울특별시 양천구 지양로10길16-1,서울특별시 양천구 신월7동 927-8,37.52353867,126.8346614,2024-09-13
신월7동,서울특별시 양천구 지양로10길17-15,서울특별시 양천구 신월7동 924-5,37.52391756,126.8335215,2024-09-13
신월7동,서울특별시 양천구 지양로10길20-1,서울특별시 양천구 신월7동 927-13,37.52364799,126.8349438,2024-09-13
신월7동,서울특별시 양천구 남부순환로502,서울특별시 양천구 신월7동 966-6,37.52350048,126.8357722,2024-09-13
신월7동,서울특별시 양천구 지양로16길29-1,서울특별시 양천구 신월7동 926-5,37.52423328,126.8344264,2024-09-13
신월7동,서울특별시 양천구 남부순환로70길8-10,서울특별시 양천구 신월7동 965-11,37.52259255,126.8355828,2024-09-13
신월7동,서울특별시 양천구 남부순환로508,서울특별시 양천구 신월7동 966-21,37.52305792,126.8360385,2024-09-13
신월7동,서울특별시 양천구 남부순환로70길17-9,서울특별시 양천구 신월7동 974-16,37.52117552,126.8354377,2024-09-13
신월7동,서울특별시 양천구 지양로10길7-6,서울특별시 양천구 신월7동 923-10,37.52339964,126.8333807,2024-09-13
신월7동,서울특별시 양천구 지양로14길5-6,서울특별시 양천구 신월7동 914-1,37.52385717,126.8323582,2024-09-13
신월7동,서울특별시 양천구 지양로14길5-12,서울특별시 양천구 신월7동 914-4,37.52413549,126.832231,2024-09-13
신월7동,서울특별시 양천구 지양로14길,,37.52370235,126.8329756,2024-09-13
신월7동,서울특별시 양천구 지양로16길8,서울특별시 양천구 신월7동 914-6,37.52433151,126.8321404,2024-09-13
신월7동,서울특별시 양천구 지양로10길14,서울특별시 양천구 신월7동 927-2,37.52343766,126.8343993,2024-09-13
신월7동,서울특별시 양천구 지양로16길13-1,서울특별시 양천구 신월7동 916-5,37.52462169,126.8326919,2024-09-13
신월7동,서울특별시 양천구 지양로16길15,서울특별시 양천구 신월7동 916-6,37.52466465,126.8328723,2024-09-13
신월7동,서울특별시 양천구 지양로16길46-6,서울특별시 양천구 신월7동 967-14,37.52308924,126.835105,2024-09-13
신월7동,서울특별시 양천구 남부순환로70길11-3,서울특별시 양천구 신월7동 975-8,37.52158925,126.8356906,2024-09-13
신월7동,서울특별시 양천구 남부순환로70길16-7,서울특별시 양천구 신월7동 962-14,37.522076,126.8346143,2024-09-13
신월7동,서울특별시 양천구 신월로5길10,서울특별시 양천구 신월7동 982-15,37.51645778,126.8358895,2024-09-13
신월7동,서울특별시 양천구 지양로7길25,서울특별시 양천구 신월7동 955-12,37.52032728,126.832021,2024-09-13
신월7동,서울특별시 양천구 지양로16길26-1,서울특별시 양천구 신월7동 925-10,37.52418827,126.8338777,2024-09-13
신월7동,서울특별시 양천구 지양로11길,,37.52179088,126.8320248,2024-09-13
신월7동,서울특별시 양천구 신월로5길28,서울특별시 양천구 신월7동 981-8,37.51703359,126.8377651,2024-09-13
신월7동,서울특별시 양천구 지양로7길28-2,서울특별시 양천구 신월7동 947-1,37.52041357,126.8314932,2024-09-13
신월7동,서울특별시 양천구 지양로7길31,서울특별시 양천구 신월7동 957-9,37.51980384,126.8316038,2024-09-13
신월7동,서울특별시 양천구 지양로7길37-1,서울특별시 양천구 신월7동 957-20,37.5193219,126.8314167,2024-09-13
신월7동,서울특별시 양천구 지양로7길27-10,서울특별시 양천구 신월7동 957-2,37.51958344,126.8317241,2024-09-13
신월7동,서울특별시 양천구 지양로13길14,서울특별시 양천구 신월7동 912-3,37.52263269,126.8306444,2024-09-13
신월7동,서울특별시 양천구 지양로7길28-8,서울특별시 양천구 신월7동 947-18,37.52062271,126.8311278,2024-09-13
신월7동,서울특별시 양천구 지양로7길28-14,서울특별시 양천구 신월7동 947-19,37.52083657,126.8307203,2024-09-13
